2009.05.20,00:00,1.36270,1.38300,1.35830,1.37640,66734
2009.05.21,00:00,1.37630,1.39230,1.37280,1.39030,64633
2009.05.22,00:00,1.39030,1.40500,1.38990,1.39970,76614
2009.05.25,00:00,1.40280,1.40350,1.39570,1.40140,41238
2009.05.26,00:00,1.40130,1.40220,1.38600,1.39890,92568
2009.05.27,00:00,1.39890,1.40000,1.38230,1.38350,89260
2009.05.28,00:00,1.38350,1.39830,1.37930,1.39330,93304
2009.05.29,00:00,1.39320,1.41680,1.39250,1.41600,91485
2009.06.01,00:00,1.41310,1.42450,1.40990,1.41510,86645
2009.06.02,00:00,1.41520,1.43310,1.41010,1.43070,96357
2009.06.03,00:00,1.43070,1.43380,1.41090,1.41450,105372
2009.06.04,00:00,1.41450,1.42400,1.40700,1.41760,101378
2009.06.05,00:00,1.41760,1.42670,1.39330,1.39670,100282
2009.06.08,00:00,1.39430,1.40020,1.38040,1.39020,81848
2009.06.09,00:00,1.39030,1.41010,1.38520,1.40750,87854
2009.06.10,00:00,1.40740,1.41430,1.39150,1.39660,92246
2009.06.11,00:00,1.39660,1.41710,1.39430,1.40960,98496
2009.06.12,00:00,1.40950,1.41280,1.39350,1.40150,89031
2009.06.15,00:00,1.39880,1.40010,1.37550,1.37860,90378
2009.06.16,00:00,1.37870,1.39320,1.37480,1.38350,98479
2009.06.17,00:00,1.38350,1.39840,1.38060,1.39420,94800
2009.06.18,00:00,1.39420,1.40010,1.38710,1.39050,78608
2009.06.19,00:00,1.39050,1.40110,1.38820,1.39370,74360
2009.06.22,00:00,1.39490,1.39490,1.38260,1.38560,83983
2009.06.23,00:00,1.38550,1.41070,1.38280,1.40740,98715
2009.06.24,00:00,1.40730,1.41380,1.38890,1.39290,97926
2009.06.25,00:00,1.39290,1.40130,1.38890,1.39950,76693
2009.06.26,00:00,1.39940,1.41170,1.39820,1.40550,80474
2009.06.29,00:00,1.40620,1.41020,1.39830,1.40720,74197
2009.06.30,00:00,1.40720,1.41510,1.40010,1.40350,86100
2009.07.01,00:00,1.40360,1.41970,1.40010,1.41530,77125
2009.07.02,00:00,1.41480,1.41530,1.39270,1.39510,90297
2009.07.03,00:00,1.39530,1.40270,1.39440,1.39800,47328
2009.07.06,00:00,1.39560,1.39980,1.38760,1.39730,71241
2009.07.07,00:00,1.39740,1.39930,1.39030,1.39170,22584
2009.07.08,00:00,1.39160,1.39360,1.38310,1.38730,20465
2009.07.09,00:00,1.39160,1.40710,1.39160,1.40210,11664
2009.07.10,00:00,1.40200,1.40280,1.38770,1.39470,17699
2009.07.13,00:00,1.39440,1.40010,1.38960,1.39870,18329
2009.07.14,00:00,1.39860,1.40140,1.39110,1.39710,18796
2009.07.15,00:00,1.39720,1.41340,1.39620,1.41010,16544
2009.07.16,00:00,1.41030,1.41650,1.40550,1.41400,18711
2009.07.17,00:00,1.41410,1.41460,1.40630,1.40990,15865
2009.07.20,00:00,1.41190,1.42460,1.41090,1.42250,7136
2009.07.21,00:00,1.42260,1.42760,1.41630,1.42130,17652
2009.07.22,00:00,1.42140,1.42560,1.41550,1.42060,15866
2009.07.23,00:00,1.42050,1.42900,1.41190,1.41510,18553
2009.07.24,00:00,1.41520,1.42520,1.41350,1.42150,14408
2009.07.27,00:00,1.42270,1.42970,1.41720,1.42420,14312
2009.07.28,00:00,1.42410,1.43040,1.41310,1.41710,15844
2009.07.29,00:00,1.41700,1.41940,1.40070,1.40340,18948
2009.07.30,00:00,1.40350,1.40950,1.40080,1.40660,17124
2009.07.31,00:00,1.40650,1.42790,1.40640,1.42510,17292
2009.08.03,00:00,1.42690,1.44440,1.42060,1.44190,19347
2009.08.04,00:00,1.44200,1.44310,1.43670,1.43980,17240
2009.08.05,00:00,1.43970,1.44470,1.43550,1.44140,16598
2009.08.06,00:00,1.44130,1.44300,1.43280,1.43540,17350
2009.08.07,00:00,1.43550,1.44130,1.41530,1.41700,16488
2009.08.10,00:00,1.41750,1.42180,1.41040,1.41450,13394
2009.08.11,00:00,1.41460,1.41840,1.41090,1.41480,13864
2009.08.12,00:00,1.41490,1.42460,1.40860,1.42010,18240
2009.08.13,00:00,1.42020,1.43270,1.42010,1.42790,16548
2009.08.14,00:00,1.42780,1.43060,1.41590,1.41880,14063
2009.08.17,00:00,1.41890,1.41940,1.40450,1.40710,16672
2009.08.18,00:00,1.40700,1.41550,1.40660,1.41310,15913
2009.08.19,00:00,1.41300,1.42660,1.40830,1.42340,16380
2009.08.20,00:00,1.42330,1.42740,1.42000,1.42440,15049
2009.08.21,00:00,1.42450,1.43750,1.42080,1.43360,15802
2009.08.24,00:00,1.43430,1.43590,1.42810,1.42970,13654
2009.08.25,00:00,1.42980,1.43620,1.42520,1.42980,15399
2009.08.26,00:00,1.42990,1.43530,1.42060,1.42400,15885
2009.08.27,00:00,1.42410,1.44050,1.42180,1.43470,15702
2009.08.28,00:00,1.43480,1.43880,1.42810,1.43000,14007
2009.08.31,00:00,1.43060,1.43670,1.42550,1.43300,13378
2009.09.01,00:00,1.43310,1.43770,1.41770,1.42190,17412
2009.09.02,00:00,1.42180,1.42940,1.41890,1.42600,17461
